6300,0,0.1524,71.3,0.0015988,125.427
800,6.7,0.1016,71.3,0.00478288,134.478
3150,0,0.1524,31.7,0.00209405,124.207
800,9.9,0.1524,31.7,0.0252785,125.539
630,0,0.1524,55.5,0.00172668,123.583
800,5.4,0.1524,55.5,0.00433288,133.097
1000,12.6,0.1524,71.3,0.0483159,122.044
4000,12.7,0.0254,39.6,0.0130253,126.537
4000,0,0.0254,71.3,0.000400682,138.557
1000,8.9,0.1016,71.3,0.0103088,135.433
6300,4.8,0.0254,55.5,0.000873218,135.164
200,12.3,0.1016,39.6,0.0408268,128.545
5000,7.2,0.1524,39.6,0.00909175,113.288
6300,3.3,0.1016,55.5,0.002211,123.839
1600,5.3,0.2286,71.3,0.0051942,130.460
400,4,0.3048,71.3,0.00497773,129.575
6300,5.3,0.2286,39.6,0.00614329,112.541
400,19.7,0.0508,71.3,0.0341183,123.865
1000,4.8,0.0254,31.7,0.000930789,125.348
2000,0,0.0508,31.7,0.000812164,133.010
3150,4,0.3048,71.3,0.00497773,121.775
4000,17.4,0.0254,71.3,0.016104,125.586
800,22.2,0.0254,39.6,0.0229028,137.076
12500,4,0.2286,71.3,0.00400603,114.258
5000,4,0.2286,31.7,0.00509068,115.969
1000,1.5,0.3048,71.3,0.00336729,125.992
630,5.3,0.2286,39.6,0.00614329,132.011
1000,0,0.1524,71.3,0.0015988,127.307
1250,3,0.3048,39.6,0.00495741,125.802
2000,4,0.2286,31.7,0.00509068,122.089
2000,3,0.3048,31.7,0.00529514,120.088
1250,7.3,0.2286,55.5,0.0111706,125.724
1250,2.7,0.1524,39.6,0.00294804,130.829
630,7.3,0.2286,39.6,0.0123481,128.929
1250,9.5,0.0254,55.5,0.0043284,132.202
5000,5.4,0.1524,31.7,0.00525474,115.691
2500,0,0.1016,55.5,0.00131983,133.040
250,9.9,0.1524,39.6,0.0233328,128.335
1600,9.5,0.0254,71.3,0.00420654,133.756
2500,0,0.1524,31.7,0.00209405,125.867
3150,12.6,0.1524,39.6,0.0584113,106.260
1600,4,0.3048,39.6,0.00579636,123.213
8000,4,0.2286,39.6,0.00473801,113.129
6300,1.5,0.3048,71.3,0.00336729,118.122
1000,5.3,0.2286,39.6,0.00614329,125.581
1000,11.2,0.0508,71.3,0.014072,136.941
200,17.4,0.0254,39.6,0.0172206,114.044
2000,2.7,0.1524,71.3,0.00243851,130.114
6300,8.9,0.1016,39.6,0.0124596,113.110
400,4,0.2286,55.5,0.0042862,123.274
3150,4.8,0.0254,71.3,0.000848633,133.378
8000,0,0.1524,39.6,0.00193287,120.553
2000,0,0.3048,31.7,0.00331266,122.375
8000,4.8,0.0254,55.5,0.000873218,132.184
4000,0,0.1016,55.5,0.00131983,129.500
2000,4.8,0.0254,39.6,0.000907475,128.916
4000,0,0.0254,39.6,0.000428464,135.346
800,2,0.2286,55.5,0.00313525,128.492
4000,0,0.0254,31.7,0.000439472,137.047
800,17.4,0.0254,39.6,0.0172206,135.324
250,0,0.3048,31.7,0.00331266,118.595
2000,15.4,0.0508,39.6,0.0282593,123.443
1000,9.5,0.0254,31.7,0.00461377,131.346
1600,5.4,0.1524,39.6,0.00485029,126.267
2000,0,0.0254,31.7,0.000439472,130.697
500,11.2,0.0508,39.6,0.0150478,131.960
1000,2,0.2286,31.7,0.00372371,130.307
2500,15.6,0.1016,39.6,0.0528487,110.264
315,5.4,0.1524,39.6,0.00485029,125.347
2000,4,0.2286,55.5,0.0042862,124.254
4000,4.8,0.0254,55.5,0.000873218,133.924
315,9.5,0.0254,31.7,0.00461377,122.766
4000,7.3,0.2286,55.5,0.0111706,117.284
800,5.4,0.1524,39.6,0.00485029,132.757
1000,12.3,0.1016,39.6,0.0408268,122.435
315,17.4,0.0254,39.6,0.0172206,115.144
2500,22.2,0.0254,71.3,0.0214178,126.097
800,17.4,0.0254,31.7,0.0176631,139.226
10000,1.5,0.3048,39.6,0.00392107,108.991
3150,9.5,0.0254,71.3,0.00420654,136.166
8000,4.8,0.0254,39.6,0.000907475,131.346
